mysql> select story_url,completed from dwg_stories ORDER by 1;
+----------------------------------------------------+-----------+
| story_url                                          | completed |
| /derby/old_2009/karena2.htm                        |         1 |
| /derby/old_2009/katar11.htm                        |         1 |
| /derby/old_2009/katem1c.htm                        |      NULL |
| /derby/old_2009/kathy13.htm                        |         1 |
| /derby/old_2009/kathyt25.htm                       |         1 |
| /derby/old_2009/kleigh1.htm                        |      NULL |
| /derby/old_2009/kristenv1.htm                      |      NULL |
| /derby/old_2009/kurbi1.htm                         |      NULL |
| /derby/old_2009/laural2.htm                        |         1 |
| /derby/old_2009/laural3.htm                        |      NULL |
| /derby/old_2009/linnea3j.htm                       |         1 |
| /derby/old_2009/linnea5g.htm                       |         1 |
| /derby/old_2009/lisal6d.htm                        |      NULL |
| /derby/old_2009/lise36b.htm                        |      NULL |
| /derby/old_2009/lise37d.htm                        |         1 |
| /derby/old_2009/lise38.htm                         |         1 |
| /derby/old_2009/mari1d.htm                         |      NULL |
| /derby/old_2009/mari6e.htm                         |         1 |
| /derby/old_2009/mari9.htm                          |         1 |
| /derby/old_2009/mariea1b.htm                       |         1 |
| /derby/old_2009/marikat1.htm                       |         1 |
| /derby/old_2009/maryel1.htm                        |         1 |
| /derby/old_2009/meredith1.htm                      |         1 |
| /derby/old_2009/michela4.htm                       |      NULL |
| /derby/old_2009/mollyb1.htm                        |      NULL |
| /derby/old_2009/moniq2.htm                         |      NULL |
| /derby/old_2009/mortie11d.htm                      |         1 |
| /derby/old_2009/nataliel1.htm                      |      NULL |
| /derby/old_2009/nerin2c.htm                        |         1 |
| /derby/old_2009/nerin4c.htm                        |      NULL |
| /derby/old_2009/nikkin3d.htm                       |         1 |
| /derby/old_2009/rachael1d.htm                      |         1 |
| /derby/old_2009/sahoyt10.htm                       |         1 |
| /derby/old_2009/sahoyt9.htm                        |      NULL |
| /derby/old_2009/samy.htm                           |         1 |
| /derby/old_2009/sandyl4c.htm                       |         1 |
| /derby/old_2009/sandyl5g.htm                       |         1 |
| /derby/old_2009/sandyw10.htm                       |         1 |
| /derby/old_2009/sarahsam.htm                       |      NULL |
| /derby/old_2009/sharni9e.htm                       |      NULL |
| /derby/old_2009/shem10f.htm                        |         1 |
| /derby/old_2009/stephanie4.htm                     |         1 |
| /derby/old_2009/stephrlput.htm                     |         0 |
| /derby/old_2009/sula6.htm                          |         1 |
| /derby/old_2009/sula7.htm                          |         1 |
| /derby/old_2009/susan4.htm                         |         1 |
| /derby/old_2009/susanc.htm                         |      NULL |
| /derby/old_2009/susank6.htm                        |         1 |
| /derby/old_2009/sybil4.htm                         |         1 |
| /derby/old_2009/tabbiw4.htm                        |         1 |
| /derby/old_2009/tasha10.htm                        |         1 |
| /derby/old_2009/terry3.htm                         |         1 |
| /derby/old_2009/ulrike8b.htm                       |      NULL |
| /derby/pat621b.htm                                 |      NULL |
| /derby/patriciamp1.htm                             |      NULL |
| /derby/peter10.htm                                 |         1 |
| /derby/peter1b.htm                                 |         1 |
| /derby/peter2f.htm                                 |         1 |
| /derby/peter3d.htm                                 |         1 |
| /derby/peter4.htm                                  |         1 |
| /derby/peter5.htm                                  |         1 |
| /derby/peter6.htm                                  |         1 |
| /derby/peter7.htm                                  |         1 |
| /derby/peter8.htm                                  |         1 |
| /derby/peter9.htm                                  |         1 |
| /derby/raeelaine1.htm                              |         1 |
| /derby/reneeb12.htm                                |         1 |
| /derby/reneeb5c.htm                                |         1 |
| /derby/reneeb6.htm                                 |         1 |
| /derby/robinh4.htm                                 |         1 |
| /derby/robinh5.htm                                 |         1 |
| /derby/robinh7.htm                                 |         1 |
| /derby/rosea1.htm                                  |         1 |
| /derby/rosef1.htm                                  |         1 |
| /derby/rosef2.htm                                  |         1 |
| /derby/rosef3.htm                                  |         1 |
| /derby/roseh1.htm                                  |      NULL |
| /derby/rosiej1b.htm                                |         1 |
| /derby/rosiej2e.htm                                |         1 |
| /derby/rosiej3.htm                                 |         1 |
| /derby/roslyn5.htm                                 |      NULL |
| /derby/sabrina.htm                                 |         1 |
| /derby/sandracc.htm                                |         1 |
| /derby/sandyw11.htm                                |         1 |
| /derby/sandyw12.htm                                |         1 |
| /derby/sandyw13.htm                                |         1 |
| /derby/sandyw14.htm                                |         1 |
| /derby/sandyw15.htm                                |         1 |
| /derby/sanna2.htm                                  |         1 |
| /derby/sarah1.htm                                  |      NULL |
| /derby/sarahmm1.htm                                |         1 |
| /derby/sarahw3.htm                                 |         1 |
| /derby/sarahw5.htm                                 |         1 |
| /derby/sarahw6.htm                                 |         1 |
| /derby/sarahw7.htm                                 |         1 |
| /derby/sarahw8.htm                                 |         1 |
| /derby/shannag1d.htm                               |         1 |
| /derby/shannag2c.htm                               |         1 |
| /derby/shannag3e.htm                               |         1 |
| /derby/sharlee1.htm                                |         1 |
| /derby/shem12d.htm                                 |         1 |
| /derby/shem13c.htm                                 |         1 |
| /derby/shem14.htm                                  |         1 |
| /derby/stacy10.htm                                 |         1 |
| /derby/stacy1c.htm                                 |         1 |
| /derby/stacy2.htm                                  |         1 |
| /derby/stacy3.htm                                  |         1 |
| /derby/stacy4.htm                                  |         1 |
| /derby/stacy5.htm                                  |         1 |
| /derby/stacy6.htm                                  |         1 |
| /derby/stacy7.htm                                  |         1 |
| /derby/stacy8.htm                                  |         1 |
| /derby/stacy9.htm                                  |         1 |
| /derby/stephh.htm                                  |         1 |
| /derby/stephie.htm                                 |         1 |
| /derby/steve1.htm                                  |         1 |
